id,y_2010
370630001011,294
370630001012,288
370630001021,957
370630001022,336
370630002001,116
370630002002,300
370630002003,169
370630003011,206
370630003012,177
370630003013,136
370630003021,55
370630003022,325
370630003023,312
370630004011,101
370630004012,43
370630004013,48
370630004021,298
370630005001,80
370630005002,70
370630005003,495
370630005004,205
370630006001,431
370630006002,965
370630006003,15
370630007001,43
370630007002,45
370630007003,46
370630009001,332
370630009002,124
370630010011,187
370630010012,373
370630010013,283
370630010021,1243
370630010022,217
370630010023,329
370630010024,706
370630011001,573
370630011002,251
370630013011,80
370630013031,93
370630013032,12
370630013041,303
370630014001,33
370630014002,174
370630015011,187
370630015021,1136
370630015022,80
370630015023,382
370630015024,65
370630015031,175
370630016011,61
370630016012,131
370630016013,120
370630016031,55
370630016032,155
370630016033,66
370630016034,53
370630016041,78
370630016042,65
370630016043,111
370630017051,223
370630017052,104
370630017053,199
370630017061,149
370630017062,198
370630017071,78
370630017072,77
370630017073,28
370630017074,89
370630017075,38
370630017081,329
370630017091,125
370630017092,50
370630017093,505
370630017101,317
370630017102,955
370630017111,386
370630017112,469
370630017113,314
370630018011,258
370630018012,174
370630018013,425
370630018014,321
370630018015,97
370630018021,443
370630018022,530
370630018023,292
370630018024,245
370630018061,132
370630018062,420
370630018071,818
370630018072,301
370630018073,294
370630018081,199
370630018082,439
370630018091,289
370630018092,242
370630019001,57
370630019002,118
370630020071,85
370630020072,148
370630020073,47
370630020081,21
370630020082,66
370630020091,328
370630020092,143
370630020093,121
370630020131,170
370630020132,75
370630020133,198
370630020151,906
370630020152,589
370630020153,27
370630020161,1383
370630020162,585
370630020171,74
370630020172,43
370630020173,172
370630020181,107
370630020182,204
370630020183,148
370630020191,85
370630020192,70
370630020193,38
370630020201,72
370630020202,133
370630020211,147
370630020212,156
370630020221,124
370630020222,273
370630020231,74
370630020232,61
370630020241,212
370630020242,40
370630020243,47
370630020251,214
370630020252,347
370630020253,190
370630020261,320
370630020262,511
370630020271,369
370630020272,293
370630020273,108
370630020281,172
370630020282,135
370630020283,161
370630021001,57
370630021002,70
370630021003,66
370630022001,212
370630023001,101
370630023002,60
370639801001,3
